id,dataset,seed,subsample,repeat,AUROC,F1,Recall,Precision,runtime,lag,sum,lambda_a,lambda_w,w_thres,alpha
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.5631716251373291,2.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,1.1108007431030271,2.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,1.222093105316162,2.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.8279407024383545,2.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.7555041313171387,2.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,0.649625301361084,2.0,,0.05,0.05,0.01,
dynotears,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.0525293350219726,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.0673446655273437,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.0507943630218505,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,4,1,0.7,0.4,1.0,0.25,0.0396370887756347,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,5,1,0.7,0.4,1.0,0.25,0.0330028533935546,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,6,1,0.7,0.4,1.0,0.25,0.1886265277862548,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,7,1,0.7,0.4,1.0,0.25,0.1320066452026367,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,8,1,0.7,0.4,1.0,0.25,0.0177476406097412,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,9,1,0.7,0.4,1.0,0.25,0.0200254917144775,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,10,1,0.7,0.4,1.0,0.25,0.0141217708587646,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,20,1,0.8,0.5,1.0,0.3333333333333333,0.0146152973175048,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,50,1,0.7,0.4,1.0,0.25,0.194066047668457,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,100,1,0.7,0.4,1.0,0.25,0.0211443901062011,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.2202608585357666,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.2025794982910156,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.2037680149078369,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.1569447517395019,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.3714842796325683,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.1939063072204589,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.1358425617218017,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.26015305519104,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.2878618240356445,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.2603936195373535,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.9126884937286376,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.804795503616333,3.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,0.6668822765350342,3.0,,0.05,0.05,0.01,
dynotears,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.1297914981842041,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.0774319171905517,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.0985219478607177,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,4,1,0.7,0.4,1.0,0.25,0.0516314506530761,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,5,1,0.7,0.4,1.0,0.25,0.1444642543792724,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,6,1,0.7,0.4,1.0,0.25,0.1863622665405273,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,7,1,0.7,0.4,1.0,0.25,0.1387760639190673,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,8,1,0.7,0.4,1.0,0.25,0.0187852382659912,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,9,1,0.7,0.4,1.0,0.25,0.0223190784454345,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,10,1,0.7,0.4,1.0,0.25,0.0153825283050537,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,20,1,0.7,0.4,1.0,0.25,0.0137510299682617,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,50,1,0.7,0.4,1.0,0.25,0.1275513172149658,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,100,1,0.7,0.4,1.0,0.25,0.0217249393463134,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.1423738002777099,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.2019288539886474,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.2224247455596923,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.2346549034118652,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.4249486923217773,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.1776435375213623,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.252936840057373,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.2372832298278808,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.2970778942108154,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.371380090713501,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.989492893218994,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.8040680885314941,4.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,0.6958365440368652,4.0,,0.05,0.05,0.01,
dynotears,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.118126630783081,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.088557481765747,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.093168020248413,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,4,1,0.7,0.4,1.0,0.25,0.0588860511779785,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,5,1,0.7,0.4,1.0,0.25,0.1473250389099121,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,6,1,0.7,0.4,1.0,0.25,0.1436107158660888,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,7,1,0.7,0.4,1.0,0.25,0.136998176574707,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,8,1,0.7,0.4,1.0,0.25,0.0183370113372802,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,9,1,0.7,0.4,1.0,0.25,0.0224533081054687,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,10,1,0.7,0.4,1.0,0.25,0.0164875984191894,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,20,1,0.7,0.4,1.0,0.25,0.0149321556091308,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,50,1,0.7,0.4,1.0,0.25,0.1758625507354736,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,100,1,0.7,0.4,1.0,0.25,0.1875102519989013,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.2835993766784668,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.2408590316772461,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.1959805488586425,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.2443904876708984,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.1610798835754394,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.3509695529937744,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.3220899105072021,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.3034272193908691,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.5558364391326904,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.834012508392334,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,1.1192529201507568,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.8300638198852539,5.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,0.7491250038146973,5.0,,0.05,0.05,0.01,
dynotears,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.354095458984375,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.1205935478210449,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.1142652034759521,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,4,1,0.7,0.4,1.0,0.25,0.0687048435211181,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,5,1,0.7,0.4,1.0,0.25,0.165116548538208,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,6,1,0.7,0.4,1.0,0.25,0.160999059677124,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,7,1,0.7,0.4,1.0,0.25,0.1521847248077392,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,8,1,0.7,0.4,1.0,0.25,0.0206291675567626,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,9,1,0.7,0.4,1.0,0.25,0.0256662368774414,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,10,1,0.7,0.4,1.0,0.25,0.0207545757293701,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,20,1,0.7,0.4,1.0,0.25,0.0170087814331054,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,50,1,0.7,0.4,1.0,0.25,0.343724250793457,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,100,1,0.7,0.4,1.0,0.25,0.3496909141540527,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.6198606491088867,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.3324108123779297,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.3356974124908447,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.6439990997314453,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.2603623867034912,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.1836738586425781,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.6188170909881592,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.4694652557373047,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.3734734058380127,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.6206707954406738,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,1.3248379230499268,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.8312587738037109,10.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,0.722651481628418,10.0,,0.05,0.05,0.01,
dynotears,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.6949930191040039,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.1904993057250976,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,3,1,0.7,0.4,1.0,0.25,0.1534795761108398,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,4,1,0.7,0.4,1.0,0.25,0.0837657451629638,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,5,1,0.7,0.4,1.0,0.25,0.2020962238311767,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,6,1,0.7,0.4,1.0,0.25,0.2711038589477539,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,7,1,0.7,0.4,1.0,0.25,0.1865482330322265,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,8,1,0.7,0.4,1.0,0.25,0.0260612964630126,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,9,1,0.7,0.4,1.0,0.25,0.027688980102539,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,10,1,0.7,0.4,1.0,0.25,0.0214338302612304,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,20,1,0.7,0.4,1.0,0.25,0.0210473537445068,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,50,1,0.7,0.4,1.0,0.25,0.5586555004119873,20.0,,0.05,0.05,0.01,
dynotears,synth,indep,100,1,0.7,0.4,1.0,0.25,0.1870660781860351,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.7297723293304443,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.349006175994873,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.2295029163360595,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.6599884033203125,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.3350312709808349,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.684227466583252,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.9422292709350586,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.5381441116333008,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.4856903553009033,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.6632063388824463,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,1.849658489227295,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,50,1,0.75,0.6666666666666666,1.0,0.5,0.9429008960723876,20.0,,0.05,0.05,0.01,
dynotears,synth,x_cause_y,100,1,0.75,0.6666666666666666,1.0,0.5,1.0052063465118408,20.0,,0.05,0.05,0.01,
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.1185176372528076,1.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.0731923580169677,1.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.063563585281372,1.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.0754222869873046,1.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.0619921684265136,1.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.0643219947814941,1.0,,,,,0.05
pcmci,synth,indep,7,1,0.8,0.5,1.0,0.3333333333333333,0.0843951702117919,1.0,,,,,0.05
pcmci,synth,indep,8,1,0.8,0.5,1.0,0.3333333333333333,0.0635983943939209,1.0,,,,,0.05
pcmci,synth,indep,9,1,0.8,0.5,1.0,0.3333333333333333,0.0811097621917724,1.0,,,,,0.05
pcmci,synth,indep,10,1,0.8,0.5,1.0,0.3333333333333333,0.0614528656005859,1.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.079089879989624,1.0,,,,,0.05
pcmci,synth,indep,50,1,1.0,1.0,1.0,1.0,0.0187687873840332,1.0,,,,,0.05
pcmci,synth,indep,100,1,1.0,1.0,1.0,1.0,0.0166981220245361,1.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.1280324459075927,1.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.1456532478332519,1.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.0992560386657714,1.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.1030666828155517,1.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.0862782001495361,1.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.1070859432220459,1.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.0858740806579589,1.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.0903589725494384,1.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.0815804004669189,1.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.0928213596343994,1.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.0754380226135253,1.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,1.0,1.0,1.0,1.0,0.0785756111145019,1.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.75,0.6666666666666666,0.5,1.0,0.0292787551879882,1.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.2698028087615967,2.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.1720857620239257,2.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.1949801445007324,2.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.1633217334747314,2.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.1286013126373291,2.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.1120331287384033,2.0,,,,,0.05
pcmci,synth,indep,7,1,0.8,0.5,1.0,0.3333333333333333,0.1076738834381103,2.0,,,,,0.05
pcmci,synth,indep,8,1,0.8,0.5,1.0,0.3333333333333333,0.1126322746276855,2.0,,,,,0.05
pcmci,synth,indep,9,1,0.8,0.5,1.0,0.3333333333333333,0.1018049716949462,2.0,,,,,0.05
pcmci,synth,indep,10,1,0.8,0.5,1.0,0.3333333333333333,0.1176357269287109,2.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.0894713401794433,2.0,,,,,0.05
pcmci,synth,indep,50,1,1.0,1.0,1.0,1.0,0.0350549221038818,2.0,,,,,0.05
pcmci,synth,indep,100,1,1.0,1.0,1.0,1.0,0.0334174633026123,2.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.4201080799102783,2.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.3192164897918701,2.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.2723584175109863,2.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.2727861404418945,2.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.2245481014251709,2.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.2435061931610107,2.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.2227609157562255,2.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.2584164142608642,2.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.2206254005432129,2.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.2081336975097656,2.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.1817526817321777,2.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,1.0,1.0,1.0,1.0,0.1099226474761962,2.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.75,0.6666666666666666,0.5,1.0,0.0303401947021484,2.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.5044670104980469,3.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.3221633434295654,3.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.2561542987823486,3.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.2269899845123291,3.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.2009632587432861,3.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.150001049041748,3.0,,,,,0.05
pcmci,synth,indep,7,1,0.8,0.5,1.0,0.3333333333333333,0.1648867130279541,3.0,,,,,0.05
pcmci,synth,indep,8,1,0.8,0.5,1.0,0.3333333333333333,0.1538386344909668,3.0,,,,,0.05
pcmci,synth,indep,9,1,0.8,0.5,1.0,0.3333333333333333,0.1530385017395019,3.0,,,,,0.05
pcmci,synth,indep,10,1,0.8,0.5,1.0,0.3333333333333333,0.1815700531005859,3.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.1080138683319091,3.0,,,,,0.05
pcmci,synth,indep,50,1,1.0,1.0,1.0,1.0,0.0511808395385742,3.0,,,,,0.05
pcmci,synth,indep,100,1,0.9,0.6666666666666666,1.0,0.5,0.1370279788970947,3.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,0.8243668079376221,3.0,,,,,0.05
pcmci,synth,x_cause_y,2,1,0.75,0.6666666666666666,1.0,0.5,0.5315730571746826,3.0,,,,,0.05
pcmci,synth,x_cause_y,3,1,0.75,0.6666666666666666,1.0,0.5,0.5279157161712646,3.0,,,,,0.05
pcmci,synth,x_cause_y,4,1,0.75,0.6666666666666666,1.0,0.5,0.5379376411437988,3.0,,,,,0.05
pcmci,synth,x_cause_y,5,1,0.75,0.6666666666666666,1.0,0.5,0.5534803867340088,3.0,,,,,0.05
pcmci,synth,x_cause_y,6,1,0.75,0.6666666666666666,1.0,0.5,0.4790084362030029,3.0,,,,,0.05
pcmci,synth,x_cause_y,7,1,0.75,0.6666666666666666,1.0,0.5,0.4326574802398681,3.0,,,,,0.05
pcmci,synth,x_cause_y,8,1,0.75,0.6666666666666666,1.0,0.5,0.491523265838623,3.0,,,,,0.05
pcmci,synth,x_cause_y,9,1,0.75,0.6666666666666666,1.0,0.5,0.3660295009613037,3.0,,,,,0.05
pcmci,synth,x_cause_y,10,1,0.75,0.6666666666666666,1.0,0.5,0.420659065246582,3.0,,,,,0.05
pcmci,synth,x_cause_y,20,1,0.75,0.6666666666666666,1.0,0.5,0.244150161743164,3.0,,,,,0.05
pcmci,synth,x_cause_y,50,1,1.0,1.0,1.0,1.0,0.1318700313568115,3.0,,,,,0.05
pcmci,synth,x_cause_y,100,1,0.75,0.6666666666666666,0.5,1.0,0.0439338684082031,3.0,,,,,0.05
pcmci,synth,indep,1,1,0.8,0.5,1.0,0.3333333333333333,0.7123713493347168,4.0,,,,,0.05
pcmci,synth,indep,2,1,0.8,0.5,1.0,0.3333333333333333,0.4506442546844482,4.0,,,,,0.05
pcmci,synth,indep,3,1,0.8,0.5,1.0,0.3333333333333333,0.3660478591918945,4.0,,,,,0.05
pcmci,synth,indep,4,1,0.8,0.5,1.0,0.3333333333333333,0.2481217384338379,4.0,,,,,0.05
pcmci,synth,indep,5,1,0.8,0.5,1.0,0.3333333333333333,0.2335705757141113,4.0,,,,,0.05
pcmci,synth,indep,6,1,0.8,0.5,1.0,0.3333333333333333,0.1823790073394775,4.0,,,,,0.05
pcmci,synth,indep,7,1,0.8,0.5,1.0,0.3333333333333333,0.1942315101623535,4.0,,,,,0.05
pcmci,synth,indep,8,1,0.8,0.5,1.0,0.3333333333333333,0.1760604381561279,4.0,,,,,0.05
pcmci,synth,indep,9,1,0.8,0.5,1.0,0.3333333333333333,0.1867165565490722,4.0,,,,,0.05
pcmci,synth,indep,10,1,0.8,0.5,1.0,0.3333333333333333,0.2072467803955078,4.0,,,,,0.05
pcmci,synth,indep,20,1,1.0,1.0,1.0,1.0,0.1735987663269043,4.0,,,,,0.05
pcmci,synth,indep,50,1,1.0,1.0,1.0,1.0,0.0667221546173095,4.0,,,,,0.05
pcmci,synth,indep,100,1,0.9,0.6666666666666666,1.0,0.5,0.1377501487731933,4.0,,,,,0.05
pcmci,synth,x_cause_y,1,1,0.75,0.6666666666666666,1.0,0.5,1.2577149868011477,4.0,,,,,0.05
